Marital status,Application mode,Application order,Course,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Tuition fees up to date,Gender,Scholarship holder,Target,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
1,44,1,9238,1,1,1,38,4,0,0,1,0,1,GraduateANDEnrolled,150.0,145.9,19,0,6,6,6,15.5,0,0,6,7,6,13.571428571428571,0
1,17,1,9670,1,1,1,1,4,1,0,1,0,1,GraduateANDEnrolled,115.0,109.1,19,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0
1,1,5,9500,1,1,3,19,4,1,0,1,0,0,GraduateANDEnrolled,125.0,120.3,19,0,7,11,5,11.716666666666669,0,0,7,8,5,13.7,0
1,17,1,9130,1,1,19,19,4,1,0,1,0,0,Dropout,117.0,113.5,19,0,6,8,6,11.333333333333334,0,0,6,12,4,13.75,0
1,1,2,9670,1,1,1,19,4,1,0,1,0,1,GraduateANDEnrolled,121.0,135.4,19,0,6,6,6,13.333333333333334,0,0,6,10,5,13.4,0
2,39,1,9991,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,140.0,130.2,23,0,5,13,4,12.333333333333334,0,0,5,14,2,10.0,0
1,1,2,9070,1,1,3,4,2,1,0,1,0,0,GraduateANDEnrolled,129.0,136.4,18,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0
1,17,1,171,1,1,3,1,9,1,0,1,0,0,Dropout,130.0,126.9,20,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,5,9147,1,1,19,38,3,1,0,1,0,0,GraduateANDEnrolled,131.0,119.8,19,0,5,8,5,12.6,0,0,5,9,4,11.6,0
1,17,3,9147,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,137.0,124.4,18,0,5,5,5,12.6,0,0,5,5,4,11.0,0
2,39,1,9003,1,1,3,3,2,0,0,0,0,0,GraduateANDEnrolled,150.0,120.0,34,0,6,10,6,14.333333333333334,0,0,6,9,6,12.833333333333334,0
1,1,2,9670,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,117.0,111.8,22,0,5,8,3,12.0,0,0,5,9,2,11.0,0
1,39,1,9085,1,1,19,19,7,1,0,1,0,0,GraduateANDEnrolled,133.1,130.0,24,0,6,7,6,14.857142857142858,0,0,6,10,5,13.6,0
2,43,1,9147,1,1,19,37,7,0,0,1,0,0,GraduateANDEnrolled,130.0,138.0,34,0,6,8,4,11.916666666666666,0,0,6,13,11,13.181818181818182,0
2,39,1,9991,1,1,34,34,0,1,0,1,0,0,Dropout,110.0,114.6,23,0,5,5,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
2,39,2,9147,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,140.0,108.0,23,0,5,12,3,13.333333333333334,0,0,5,8,5,12.2,0
1,39,1,9991,1,1,37,37,9,0,0,0,0,0,Dropout,140.0,140.0,23,0,5,5,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,2,9085,1,1,38,19,4,1,0,1,0,0,GraduateANDEnrolled,148.0,134.7,18,0,6,6,6,17.0,0,0,6,6,6,15.5,0
1,39,1,9085,1,1,37,37,6,0,0,1,0,1,GraduateANDEnrolled,130.0,110.0,25,0,6,13,3,11.666666666666666,0,0,6,14,2,11.333333333333334,0
2,39,1,9003,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,140.0,104.8,23,0,6,8,4,12.210526315789474,0,0,6,13,4,11.384615384615383,0
2,39,1,9070,1,1,3,1,2,0,0,1,0,1,GraduateANDEnrolled,160.0,126.5,30,0,6,8,6,13.0,0,0,6,9,5,12.857142857142858,0
4,1,1,9991,1,1,37,37,9,0,0,0,0,0,Dropout,130.0,118.1,23,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
2,39,1,9991,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,120.0,119.9,23,0,5,9,2,10.5,0,0,5,7,3,11.0,0
1,44,1,9003,39,1,38,38,9,1,0,1,0,0,GraduateANDEnrolled,160.0,160.0,20,0,6,7,6,13.571428571428571,0,0,6,9,6,12.714285714285714,0
2,39,2,9556,12,1,34,34,99,0,0,1,0,0,Dropout,133.1,100.5,23,0,3,7,1,14.0,0,0,2,4,0,10.230205722716985,0
2,39,1,9773,19,1,37,37,9,0,0,0,0,0,Dropout,133.1,110.0,23,0,5,5,0,10.640821575154185,0,0,4,5,0,10.230205722716985,0
2,42,1,9147,1,1,37,37,9,1,0,1,0,0,Dropout,132.6133137432188,100.0,23,0,6,8,4,12.461538461538462,0,0,6,13,10,11.1,0
1,44,1,9085,39,1,3,3,4,1,0,1,0,0,GraduateANDEnrolled,140.0,140.0,19,0,6,8,4,14.4,0,0,6,6,5,13.0,0
1,18,2,9773,1,1,1,1,4,1,0,0,0,0,Dropout,109.0,109.0,20,0,6,6,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,3,9773,1,1,1,37,4,1,0,1,0,0,GraduateANDEnrolled,130.0,120.9,18,0,6,6,6,14.333333333333334,0,0,6,6,6,14.166666666666666,0
1,53,1,9003,42,1,1,1,144,0,0,1,0,0,GraduateANDEnrolled,130.0,125.8,21,0,6,8,4,11.909090909090908,0,0,6,14,11,10.727272727272728,0
1,18,3,9070,1,1,1,1,5,1,0,1,0,0,GraduateANDEnrolled,132.6133137432188,126.97811934900544,18,0,6,8,6,13.714285714285714,0,0,6,8,6,14.375,0
1,1,1,9500,1,1,19,19,9,1,0,1,0,0,Dropout,125.0,122.0,19,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
1,17,1,9500,1,1,1,1,9,1,0,1,0,1,Dropout,137.0,127.9,18,0,7,10,5,13.46,0,0,7,8,7,12.2375,0
1,1,1,9773,1,1,1,3,3,1,0,1,0,0,GraduateANDEnrolled,133.0,135.8,19,0,6,6,6,15.0,0,0,6,6,6,13.333333333333334,0
1,1,1,171,1,1,1,1,4,1,0,1,0,1,Dropout,132.6133137432188,149.7,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,2,9670,1,1,2,1,4,1,0,1,0,0,GraduateANDEnrolled,160.0,137.3,19,0,6,7,5,13.4,0,0,6,6,5,12.8,0
4,43,1,8014,12,1,34,34,0,1,0,1,0,0,GraduateANDEnrolled,133.1,106.0,23,0,6,9,5,13.0,0,0,6,10,4,12.5,0
4,43,1,9238,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,120.0,110.0,34,0,6,13,4,11.25,0,0,6,8,4,13.75,0
1,1,1,9085,1,1,3,3,2,0,0,1,0,0,GraduateANDEnrolled,140.0,146.4,18,0,5,5,5,12.6,0,0,5,7,5,11.6,0
2,39,1,8014,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,140.0,121.0,23,0,6,8,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0
1,43,1,9853,1,1,37,37,6,0,0,1,0,0,GraduateANDEnrolled,140.0,125.2,23,0,6,8,4,12.333333333333334,0,0,6,8,4,12.105263157894736,0
1,17,2,9773,1,1,1,1,5,1,0,1,0,1,Dropout,115.0,119.6,22,0,6,11,5,12.0,0,0,6,11,5,11.0,0
4,39,1,9147,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,140.0,142.8,23,0,5,5,5,16.4,0,0,5,5,5,16.6,0
2,39,1,8014,19,1,3,19,90,0,0,1,0,0,Dropout,133.1,123.5,23,0,6,1,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,39,1,9003,19,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,133.1,100.0,23,0,6,10,6,12.75,0,0,6,6,4,14.75,0
2,39,1,9147,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,110.0,140.0,23,0,5,14,4,14.5,0,0,5,12,5,13.0,0
2,39,1,9991,19,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,133.1,150.3,23,0,5,5,5,14.8,0,0,5,5,5,14.4,0
1,1,1,171,3,1,3,3,2,0,0,1,0,0,GraduateANDEnrolled,116.0,128.2,22,0,6,8,4,10.36842105263158,0,0,6,8,4,11.5,0
2,39,1,9500,1,1,37,37,9,0,0,1,0,0,Dropout,110.0,114.3,23,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
2,43,1,9991,1,1,38,37,5,0,0,1,0,0,GraduateANDEnrolled,140.0,117.3,28,0,10,15,6,10.666666666666666,0,0,10,8,9,11.333333333333334,0
5,42,1,9254,2,1,37,37,4,0,0,1,0,0,GraduateANDEnrolled,120.0,120.0,32,0,6,8,4,12.692307692307692,0,0,6,8,4,12.384615384615383,0
2,39,1,9991,12,1,37,34,90,1,0,1,0,0,Dropout,133.1,110.7,23,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,51,1,9147,1,1,1,37,9,0,0,1,0,0,GraduateANDEnrolled,160.0,118.0,23,0,6,15,4,11.8,0,0,6,13,12,11.666666666666666,0
1,39,1,9556,1,6,3,3,4,0,0,0,0,0,Dropout,133.1,126.97811934900544,23,0,7,7,0,10.640821575154185,0,0,5,10,0,10.230205722716985,0
1,39,1,8014,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,120.0,106.8,23,0,6,9,5,12.333333333333334,0,0,6,12,4,11.5,0
2,42,1,9853,1,1,37,37,4,0,0,1,0,0,Dropout,133.1,100.0,34,0,6,8,4,13.0,0,0,6,8,8,11.875,0
4,39,1,8014,1,1,38,37,5,0,0,1,0,0,Dropout,133.1,144.5,23,0,6,13,4,12.5,0,0,6,8,3,11.666666666666666,0
4,39,1,8014,19,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,133.1,134.5,23,0,6,8,5,12.2,0,0,6,10,4,11.25,0
1,43,1,9238,1,1,19,19,5,1,0,1,0,0,GraduateANDEnrolled,122.0,114.3,22,0,10,15,8,11.0,0,0,7,16,5,11.2,0
2,39,1,9991,1,1,37,37,9,0,0,1,0,0,Dropout,133.1,113.4,33,0,5,14,1,10.0,0,0,5,13,2,12.0,0
2,39,1,8014,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,140.0,128.0,23,0,6,7,6,12.333333333333334,0,0,6,8,6,11.5,0
1,7,1,9003,3,1,37,37,6,0,0,1,0,0,GraduateANDEnrolled,120.0,120.0,23,0,6,13,4,14.307692307692308,0,0,6,15,12,15.23076923076923,0
1,39,1,8014,2,1,37,37,5,0,0,1,0,0,GraduateANDEnrolled,130.0,147.5,23,0,6,13,4,14.454545454545457,0,0,8,8,8,13.5,0
2,39,1,9991,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,120.0,120.7,23,0,5,6,5,11.0,0,0,5,5,5,13.2,0
1,1,1,9853,1,1,19,37,9,0,0,1,0,1,GraduateANDEnrolled,153.0,153.7,18,0,6,8,6,13.142857142857142,0,0,6,6,6,12.833333333333334,0
1,17,1,9238,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,131.0,121.9,19,0,6,8,6,13.75,0,0,6,7,6,11.857142857142858,0
1,17,4,9670,1,1,38,19,9,1,0,1,0,1,GraduateANDEnrolled,126.0,119.4,18,0,6,6,6,14.0,0,0,6,9,5,13.8,0
2,39,1,8014,12,1,34,34,0,0,0,1,0,0,GraduateANDEnrolled,110.0,157.8,23,0,8,13,8,13.75,0,0,6,9,6,12.5,0
1,39,1,9991,1,1,3,1,3,0,0,1,0,0,Dropout,150.0,154.0,27,0,5,5,0,10.640821575154185,0,0,5,6,0,10.230205722716985,0
1,1,2,9670,1,1,1,19,4,1,0,1,0,1,GraduateANDEnrolled,131.0,135.9,18,0,6,6,6,13.166666666666666,0,0,6,8,6,12.428571428571429,0
2,43,1,8014,1,1,34,34,0,0,0,1,0,0,Dropout,130.0,130.0,23,0,6,12,9,12.444444444444445,0,0,7,8,6,12.0,0
1,17,4,9853,1,1,38,37,9,1,0,1,0,0,GraduateANDEnrolled,122.0,118.9,20,0,6,7,6,12.666666666666666,0,0,6,7,5,13.0,0
2,1,1,8014,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,151.0,152.4,23,0,6,7,6,11.333333333333334,0,0,6,7,6,10.5,0
1,39,1,9991,1,1,37,37,6,0,0,1,0,0,GraduateANDEnrolled,120.0,147.8,23,0,5,9,4,11.25,0,0,5,6,5,12.0,0
1,43,1,9500,1,1,3,3,2,0,0,1,0,0,GraduateANDEnrolled,136.0,100.0,18,0,7,8,7,13.6125,0,0,8,8,8,14.575,0
1,18,6,9500,1,1,3,19,3,1,0,1,0,0,GraduateANDEnrolled,140.0,129.0,21,0,8,8,7,12.414285714285716,0,0,8,8,7,12.414285714285716,0
1,17,2,171,1,1,2,1,3,1,0,1,0,0,GraduateANDEnrolled,131.0,148.9,20,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
2,43,1,9991,2,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,120.0,120.0,23,0,6,8,4,11.5,0,0,6,8,12,11.4375,0
2,7,1,8014,3,1,19,19,4,0,0,1,0,0,Dropout,132.6133137432188,126.97811934900544,27,0,5,5,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
2,39,1,9556,1,6,38,38,9,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,130.0,32,0,7,10,7,11.0,0,0,8,8,8,13.125,0
1,17,1,9238,1,1,1,1,3,1,0,1,0,1,GraduateANDEnrolled,116.0,119.2,18,0,6,6,6,14.0,0,0,6,6,6,13.5,0
1,39,1,8014,1,1,37,37,9,0,0,1,0,0,Dropout,133.1,129.0,23,0,6,13,4,12.0,0,0,6,10,3,12.0,0
1,17,1,9773,1,1,3,1,2,1,0,1,0,0,GraduateANDEnrolled,136.0,132.5,19,0,6,7,6,12.5,0,0,6,7,6,12.5,0
4,39,2,8014,1,1,37,38,7,0,0,1,0,1,GraduateANDEnrolled,160.0,115.0,23,0,6,8,6,11.333333333333334,0,0,6,9,6,11.333333333333334,0
2,1,4,9500,1,1,1,37,4,0,0,1,0,1,GraduateANDEnrolled,140.0,128.0,18,0,7,7,6,14.066666666666668,0,0,7,7,6,14.066666666666668,0
1,43,1,9085,1,1,37,37,90,0,0,1,0,0,GraduateANDEnrolled,130.0,125.1,21,0,9,14,8,13.555555555555555,0,0,7,10,7,13.571428571428571,0
1,44,1,9003,1,1,1,19,3,1,0,0,0,0,Dropout,140.0,140.0,23,0,6,13,5,11.6,0,0,6,11,4,12.25,0
1,17,2,9773,1,1,1,1,3,1,0,1,0,0,Dropout,123.0,120.9,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,6,9500,1,1,19,19,4,1,0,1,0,0,GraduateANDEnrolled,143.0,135.3,18,0,8,8,8,13.27625,0,0,8,8,8,13.27625,0
1,43,4,9085,1,1,34,34,99,0,0,1,0,0,Dropout,133.1,125.2,21,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,2,9238,1,1,22,30,0,1,0,1,0,0,GraduateANDEnrolled,136.0,135.7,19,0,6,8,6,14.375,0,0,6,8,6,14.75,0
6,39,2,9147,1,1,37,37,9,0,0,1,0,0,Dropout,133.1,110.0,23,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
6,39,1,8014,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,133.1,119.0,23,0,6,7,6,10.666666666666666,0,0,6,9,5,11.8,0
2,7,1,8014,3,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,110.0,110.0,23,0,6,8,4,13.416666666666666,0,0,10,10,10,14.5,0
1,1,1,9500,1,1,38,38,7,1,0,1,0,0,GraduateANDEnrolled,118.0,115.2,19,0,7,9,6,12.97166666666667,0,0,8,9,7,12.321428571428571,0
1,43,1,9991,2,1,37,37,9,0,0,1,0,0,Dropout,110.0,112.9,23,0,6,16,4,10.928571428571429,0,0,6,16,12,11.833333333333334,0
5,39,1,9003,19,1,19,1,9,0,0,0,0,0,Dropout,133.1,119.4,27,0,6,6,0,10.640821575154185,0,0,6,7,0,10.230205722716985,0
1,1,1,171,1,1,19,19,4,1,0,1,0,1,GraduateANDEnrolled,162.0,152.9,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,39,1,8014,1,1,19,37,4,0,0,1,0,0,GraduateANDEnrolled,155.0,117.5,34,0,6,6,4,13.25,0,0,6,6,0,10.230205722716985,0
2,39,1,9238,19,1,37,37,4,0,0,1,0,0,Dropout,133.1,98.5,23,0,6,14,6,11.333333333333334,0,0,6,11,5,12.4,0
1,39,1,9670,1,1,34,34,0,0,0,1,0,0,Dropout,150.0,108.0,25,0,5,6,1,11.0,0,0,5,5,0,10.230205722716985,0
2,39,1,9500,1,1,19,37,6,0,0,1,0,1,GraduateANDEnrolled,133.1,120.0,32,0,8,9,7,12.757142857142856,0,0,8,9,7,12.757142857142856,0
1,1,1,9773,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,154.0,150.2,18,0,6,6,6,14.5,0,0,6,6,6,14.666666666666666,0
1,44,1,8014,39,1,1,3,4,0,0,1,0,0,GraduateANDEnrolled,140.0,139.2,20,0,6,6,6,13.833333333333334,0,0,6,7,6,14.571428571428571,0
1,1,1,9147,1,1,19,37,9,1,0,1,0,0,GraduateANDEnrolled,158.0,130.0,20,0,5,8,4,11.25,0,0,5,7,5,10.4,0
1,1,1,171,1,1,37,37,9,1,0,1,0,0,Dropout,122.0,115.7,20,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,3,9500,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,136.0,127.0,19,0,8,10,1,13.67,0,0,8,10,1,13.67,0
1,39,1,9991,9,1,37,34,90,1,0,1,0,0,Dropout,133.1,118.1,23,0,5,9,0,10.640821575154185,0,0,5,5,2,12.5,0
1,1,1,9130,1,1,6,6,0,1,0,1,0,0,Dropout,132.0,119.1,29,0,5,10,1,13.0,0,0,5,14,0,10.230205722716985,0
1,39,1,9991,1,1,37,37,6,0,0,1,0,0,Dropout,130.0,111.9,23,0,5,5,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,6,9500,1,1,19,19,9,1,0,1,0,0,GraduateANDEnrolled,144.0,130.5,18,0,8,12,7,11.971428571428572,0,0,8,12,7,11.971428571428572,0
2,39,1,8014,12,1,34,34,0,0,0,1,0,0,Dropout,133.1,135.0,23,0,6,12,0,10.640821575154185,0,0,6,11,0,10.230205722716985,0
1,43,1,9773,1,22,34,34,90,0,0,1,0,0,Dropout,133.1,130.0,23,0,6,11,1,16.0,0,0,6,8,4,12.25,0
1,44,1,9085,1,1,29,10,6,1,0,1,0,0,Dropout,150.0,150.0,21,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,43,5,9853,1,1,34,34,0,1,0,0,0,0,Dropout,150.0,150.2,28,0,6,9,4,12.75,0,0,5,5,0,10.230205722716985,0
2,39,1,9991,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,110.0,127.1,34,0,5,9,4,11.0,0,0,5,10,4,10.75,0
1,39,1,8014,1,1,37,37,6,0,0,1,0,0,Dropout,132.6133137432188,107.5,23,0,2,2,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
4,39,1,8014,3,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,132.6133137432188,130.0,23,0,6,7,5,12.2,0,0,6,6,6,12.333333333333334,0
2,39,2,9556,1,105,1,3,9,1,0,1,0,0,GraduateANDEnrolled,133.1,152.8,28,0,7,9,7,12.428571428571429,0,0,8,8,8,12.3,0
1,1,1,171,1,1,40,1,2,0,0,1,0,1,GraduateANDEnrolled,145.0,160.1,19,0,6,12,4,14.5,0,0,6,15,11,13.583333333333334,0
1,39,1,9003,1,1,19,19,9,0,0,1,0,0,GraduateANDEnrolled,130.0,140.0,26,0,6,13,6,13.0,0,0,6,14,11,13.833333333333334,0
1,1,4,9500,1,1,4,3,2,1,0,1,0,0,GraduateANDEnrolled,118.0,110.7,18,0,7,7,7,11.714285714285714,0,0,8,8,8,12.75,0
2,39,1,9853,1,1,37,19,9,0,0,1,0,0,Dropout,133.1,138.3,23,0,7,12,4,10.25,0,0,7,10,3,13.0,0
1,44,1,9853,39,1,3,37,2,0,0,1,0,0,Dropout,150.0,150.0,19,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,6,9670,1,1,4,1,3,0,0,1,0,0,GraduateANDEnrolled,113.0,112.3,20,0,6,9,6,12.375,0,0,6,7,6,13.142857142857142,0
1,1,6,9853,1,1,1,19,5,0,0,1,0,0,GraduateANDEnrolled,136.0,122.0,18,0,6,6,6,12.666666666666666,0,0,6,6,6,12.0,0
1,39,1,9085,1,1,3,3,4,1,0,1,0,0,Dropout,140.0,141.7,27,0,6,13,3,10.5,0,0,6,8,1,12.0,0
2,1,1,9003,1,1,19,38,5,0,0,1,0,0,GraduateANDEnrolled,131.0,118.4,20,0,6,11,6,14.125,0,0,6,10,5,12.6,0
1,1,3,9085,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,138.0,128.7,18,0,6,7,6,14.666666666666666,0,0,6,12,6,13.833333333333334,0
2,39,2,9670,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,100.0,23,0,5,8,5,11.4,0,0,5,7,3,12.333333333333334,0
1,39,1,171,1,1,37,37,9,0,1,1,0,0,Dropout,140.0,100.8,26,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
4,39,1,9238,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,120.0,125.5,23,0,6,7,6,14.0,0,0,6,7,5,14.8,0
1,1,1,171,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,139.0,124.0,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,7,1,9500,3,1,37,37,9,0,0,1,0,0,Dropout,130.0,130.0,23,0,7,7,0,10.640821575154185,0,0,7,7,0,10.230205722716985,0
2,39,1,8014,3,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,110.0,126.97811934900544,23,0,6,11,4,12.636363636363637,0,0,8,8,8,11.0,0
2,39,1,9853,19,1,37,19,3,0,0,1,0,0,Dropout,133.1,100.0,23,0,6,11,3,12.333333333333334,0,0,6,13,2,11.0,0
5,39,1,9254,1,1,2,2,2,0,0,1,0,0,GraduateANDEnrolled,133.1,103.0,23,0,6,7,6,15.0,0,0,6,10,6,12.833333333333334,0
1,1,1,9670,1,1,1,1,9,1,0,1,0,1,GraduateANDEnrolled,133.1,103.0,20,0,6,8,4,11.75,0,0,6,10,6,12.666666666666666,0
1,1,1,9500,1,1,19,37,9,1,0,1,0,0,GraduateANDEnrolled,139.0,131.5,18,0,8,8,7,14.13714285714286,0,0,8,8,7,14.13714285714286,0
1,18,3,9070,1,1,1,1,3,0,0,1,0,0,Dropout,134.0,121.4,18,0,6,6,2,12.0,0,0,6,6,1,11.0,0
2,1,1,9991,3,1,1,3,4,0,0,1,0,0,GraduateANDEnrolled,160.0,137.3,23,0,5,5,5,10.8,0,0,5,9,4,11.5,0
1,1,1,9070,1,1,19,19,9,1,0,1,0,1,Dropout,124.0,138.4,19,0,6,8,6,13.285714285714286,0,0,6,8,6,12.5,0
1,17,1,9147,1,1,1,3,7,1,0,1,0,1,GraduateANDEnrolled,137.0,131.1,19,0,5,7,5,13.6,0,0,5,5,5,12.6,0
1,42,1,9500,1,1,3,3,3,0,0,1,0,0,GraduateANDEnrolled,157.0,100.0,18,0,7,8,7,13.55,0,0,8,8,8,14.1875,0
1,17,4,9500,1,1,4,1,2,1,0,1,0,0,GraduateANDEnrolled,138.0,133.0,18,0,8,8,0,10.640821575154185,0,0,8,8,0,10.230205722716985,0
1,39,2,8014,1,1,35,37,90,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,100.0,23,0,6,10,4,13.5,0,0,6,7,6,11.166666666666666,0
1,39,1,9670,1,1,19,3,4,0,0,1,0,1,GraduateANDEnrolled,130.0,159.0,23,0,6,8,5,11.6,0,0,6,9,5,14.2,0
1,43,2,9238,1,1,19,19,4,1,0,1,0,0,GraduateANDEnrolled,133.1,120.6,24,0,10,16,10,12.5,0,0,7,9,4,12.6,0
1,39,1,9991,3,1,19,1,9,0,0,1,0,0,Dropout,120.0,134.0,25,0,5,14,1,11.0,0,0,5,11,2,12.666666666666666,0
1,5,1,9085,1,1,1,1,4,0,0,1,0,0,GraduateANDEnrolled,150.0,139.4,18,0,5,9,3,12.0,0,0,5,6,4,13.0,0
1,16,6,9147,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,128.0,116.5,20,0,5,8,4,11.6,0,0,5,10,3,12.333333333333334,0
1,1,1,171,1,1,1,19,123,1,1,1,0,0,Dropout,124.0,113.9,19,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
5,43,1,9991,3,1,3,3,1,0,0,1,0,0,GraduateANDEnrolled,130.0,130.0,23,0,10,14,10,14.636363636363637,0,0,10,13,10,14.6,0
1,1,2,9254,1,1,1,19,9,1,0,1,0,1,GraduateANDEnrolled,132.0,129.9,19,0,6,8,6,13.0,0,0,6,6,6,12.166666666666666,0
1,42,1,9853,12,1,1,3,3,0,0,1,0,0,Dropout,133.1,133.7,28,0,6,8,4,12.785714285714286,0,0,6,8,4,13.875,0
1,1,3,9070,1,1,5,3,5,1,0,1,0,0,GraduateANDEnrolled,129.0,124.8,21,0,6,6,6,14.5,0,0,6,7,5,12.0,0
1,1,1,9085,1,1,3,2,1,1,0,0,0,0,Dropout,135.0,133.6,22,0,5,12,4,14.6,0,0,5,5,4,12.75,0
1,17,4,9773,1,1,37,19,5,1,0,0,0,0,GraduateANDEnrolled,138.0,133.5,18,0,6,7,6,12.5,0,0,6,6,6,12.166666666666666,0
1,1,1,9070,1,1,19,37,9,1,0,1,0,1,GraduateANDEnrolled,135.0,128.0,19,0,6,6,6,14.0,0,0,6,8,6,13.125,0
1,17,6,9500,1,1,3,19,5,1,0,1,0,1,GraduateANDEnrolled,131.0,127.2,19,0,7,7,7,13.801428571428572,0,0,8,8,8,14.575,0
1,7,1,9853,3,1,19,19,4,0,0,0,0,0,GraduateANDEnrolled,150.0,150.0,25,0,6,7,6,14.428571428571429,0,0,6,7,6,13.666666666666666,0
1,42,4,9500,6,1,1,19,2,1,0,1,0,1,GraduateANDEnrolled,133.0,127.8,18,0,7,7,6,14.35,0,0,7,7,6,14.35,0
1,17,1,9070,1,1,37,19,9,1,0,1,0,0,GraduateANDEnrolled,135.0,125.2,19,0,6,6,6,14.333333333333334,0,0,6,6,6,13.5,0
1,43,2,9853,1,1,19,1,5,1,0,1,0,0,GraduateANDEnrolled,118.0,110.0,20,0,6,10,4,12.25,0,0,6,8,4,11.5,0
2,39,1,8014,19,1,34,34,0,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,100.0,23,0,6,9,6,13.333333333333334,0,0,6,6,6,11.833333333333334,0
1,17,1,171,1,1,3,3,3,1,0,0,0,0,GraduateANDEnrolled,158.0,151.4,19,0,6,12,4,13.0,0,0,6,14,11,13.25,0
1,1,2,9254,1,1,38,19,9,1,0,1,0,0,GraduateANDEnrolled,137.0,125.1,18,0,6,10,4,11.75,0,0,6,9,5,11.2,0
